gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT03_2567360,complete,,CBLOL,2022,Split 1,0,2022-02-20 16:48:38,1.0,12.03,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Ryze,Zeri,Janna,Xin Zhao,Viktor,1824,0,15,30,26,15,30,2.0,0.0,0.0,0.0,0.0,,,,0.4934,1.4803,1.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,7.0,5.0,0.0,1.0,71661.0,2357.2697,,2916.0526,2432.9276,97.0,3.1908,41.0,1.3487,47.0,223.0,7.3355,53201.0,33216.0,1092.6316,,51290.0,-0.00892857,,730.0,197.0,,,30.4934,15291.0,18107.0,314.0,16580.0,18058.0,293.0,-1289.0,49.0,21.0,2.0,3.0,5.0,5.0,10.0,2.0,22914.0,27801.0,487.0,29008.0,31378.0,484.0,-6094.0,-3577.0,3.0,2.0,3.0,14.0,14.0,26.0,2.0
ESPORTSTMNT03_2567414,complete,,CBLOL,2022,Split 1,0,2022-02-20 17:49:12,1.0,12.03,100,Blue,team,,,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,,Jayce,Gwen,Thresh,Morgana,Tryndamere,2139,1,16,13,44,16,13,3.0,0.0,0.0,0.0,0.0,,,,0.4488,0.8135,0.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,5.0,1.0,1.0,7.0,9.0,5.0,0.0,75514.0,2118.2048,,2655.7083,2343.3661,115.0,3.2258,55.0,1.5428,54.0,283.0,7.9383,66782.0,43590.0,1222.7209,,60325.0,0.0112523,,825.0,193.0,,,28.5554,15878.0,18169.0,313.0,17793.0,18935.0,327.0,-1915.0,-766.0,-14.0,2.0,5.0,6.0,6.0,10.0,2.0,24374.0,27130.0,477.0,26820.0,29833.0,513.0,-2446.0,-2703.0,-36.0,2.0,5.0,8.0,8.0,14.0,2.0
ESPORTSTMNT03_2567414,complete,,CBLOL,2022,Split 1,0,2022-02-20 17:49:12,1.0,12.03,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Lux,Jarvan IV,Nautilus,Braum,2139,0,13,16,27,13,16,0.0,0.0,0.0,0.0,1.0,,,,0.3647,0.8135,1.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,11.0,0.0,0.0,9.0,7.0,0.0,5.0,69325.0,1944.6003,,2917.4755,3341.9074,127.0,3.5624,47.0,1.3184,66.0,243.0,6.8163,63536.0,40344.0,1131.669,,59650.0,-0.0112523,,996.0,228.0,,,34.3338,17793.0,18935.0,327.0,15878.0,18169.0,313.0,1915.0,766.0,14.0,6.0,10.0,2.0,2.0,5.0,6.0,26820.0,29833.0,513.0,24374.0,27130.0,477.0,2446.0,2703.0,36.0,8.0,14.0,2.0,2.0,5.0,8.0
ESPORTSTMNT03_2567462,complete,,CBLOL,2022,Split 1,0,2022-02-20 18:54:59,1.0,12.03,100,Blue,team,,,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,,Tryndamere,Vex,Jinx,Camille,Renekton,1911,0,6,13,17,6,13,0.0,0.0,0.0,0.0,0.0,,,,0.1884,0.5965,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,2.0,5.0,0.0,2.0,64971.0,2039.9058,,3160.7535,2273.0298,107.0,3.3595,45.0,1.4129,45.0,260.0,8.1633,50421.0,29546.0,927.6609,,49990.0,-0.0901624,,882.0,151.0,,,32.4333,14993.0,18227.0,344.0,15813.0,18796.0,348.0,-820.0,-569.0,-4.0,0.0,0.0,1.0,1.0,3.0,0.0,23401.0,29079.0,534.0,25082.0,29753.0,529.0,-1681.0,-674.0,5.0,2.0,5.0,3.0,3.0,7.0,2.0
ESPORTSTMNT03_2567462,complete,,CBLOL,2022,Split 1,0,2022-02-20 18:54:59,1.0,12.03,200,Red,team,,,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,,Zeri,Caitlyn,Gwen,Jhin,Ezreal,1911,1,13,6,36,13,6,2.0,0.0,0.0,0.0,1.0,,,,0.4082,0.5965,0.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,9.0,3.0,1.0,1.0,5.0,2.0,2.0,0.0,76753.0,2409.8273,,2857.237,3310.8948,106.0,3.3281,30.0,0.9419,49.0,218.0,6.8446,58230.0,37355.0,1172.8414,,54710.0,0.0901624,,743.0,238.0,,,30.8006,15813.0,18796.0,348.0,14993.0,18227.0,344.0,820.0,569.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,25082.0,29753.0,529.0,23401.0,29079.0,534.0,1681.0,674.0,-5.0,3.0,7.0,2.0,2.0,5.0,3.0
ESPORTSTMNT03_2567516,complete,,CBLOL,2022,Split 1,0,2022-02-20 19:51:32,1.0,12.03,100,Blue,team,,,FURIA,oe:team:40084525160457267265923de195e09,,Tryndamere,Ryze,Aphelios,Nautilus,Karma,1794,0,2,16,5,2,16,0.0,0.0,0.0,0.0,0.0,,,,0.0669,0.602,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,1.0,1.0,6.0,7.0,0.0,2.0,34864.0,1166.0201,,2961.2375,2277.0234,109.0,3.6455,48.0,1.6054,51.0,253.0,8.4615,45988.0,26311.0,879.9666,,45208.0,-0.150681,,822.0,148.0,,,32.4415,14224.0,17207.0,315.0,16276.0,18062.0,338.0,-2052.0,-855.0,-23.0,0.0,0.0,2.0,2.0,6.0,0.0,23177.0,27446.0,509.0,26214.0,30383.0,554.0,-3037.0,-2937.0,-45.0,0.0,0.0,3.0,3.0,7.0,0.0
ESPORTSTMNT03_2567516,complete,,CBLOL,2022,Split 1,0,2022-02-20 19:51:32,1.0,12.03,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Gwen,Zeri,Leona,Vex,Zoe,1794,1,16,2,40,16,2,2.0,1.0,0.0,0.0,1.0,,,,0.5351,0.602,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,7.0,6.0,2.0,0.0,58774.0,1965.6856,,1984.1472,2004.7492,135.0,4.5151,36.0,1.204,48.0,247.0,8.2609,59989.0,40312.0,1348.2274,,52575.0,0.150681,,835.0,230.0,,,35.6187,16276.0,18062.0,338.0,14224.0,17207.0,315.0,2052.0,855.0,23.0,2.0,6.0,0.0,0.0,0.0,2.0,26214.0,30383.0,554.0,23177.0,27446.0,509.0,3037.0,2937.0,45.0,3.0,7.0,0.0,0.0,0.0,3.0
ESPORTSTMNT01_2731643,complete,,CBLOL,2022,Split 1,0,2022-02-26 16:19:00,1.0,12.04,100,Blue,team,,,FURIA,oe:team:40084525160457267265923de195e09,,Twisted Fate,Tryndamere,Lee Sin,Jayce,Akali,1887,1,19,7,43,19,7,2.0,0.0,0.0,0.0,1.0,,,,0.6041,0.8267,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,7.0,4.0,3.0,0.0,76032.0,2417.5517,,2675.6757,2220.7949,103.0,3.275,55.0,1.7488,46.0,278.0,8.8394,61517.0,40892.0,1300.2226,,57100.0,0.208897,,1034.0,213.0,,,39.6502,15800.0,18769.0,360.0,14136.0,18165.0,311.0,1664.0,604.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,25778.0,30049.0,546.0,22639.0,28555.0,494.0,3139.0,1494.0,52.0,4.0,10.0,1.0,1.0,1.0,4.0
ESPORTSTMNT01_2731643,complete,,CBLOL,2022,Split 1,0,2022-02-26 16:19:00,1.0,12.04,200,Red,team,,,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,,Zeri,Caitlyn,Graves,Ahri,Veigar,1887,0,7,19,19,7,19,0.0,0.0,0.0,0.0,0.0,,,,0.2226,0.8267,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,4.0,7.0,0.0,3.0,51452.0,1635.9936,,3330.8108,2152.7186,106.0,3.3704,35.0,1.1129,43.0,202.0,6.4229,49273.0,28648.0,910.9062,,46300.0,-0.208897,,988.0,159.0,,,36.4706,14136.0,18165.0,311.0,15800.0,18769.0,360.0,-1664.0,-604.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,22639.0,28555.0,494.0,25778.0,30049.0,546.0,-3139.0,-1494.0,-52.0,1.0,1.0,4.0,4.0,10.0,1.0
ESPORTSTMNT01_2731682,complete,,CBLOL,2022,Split 1,0,2022-02-26 17:22:00,1.0,12.04,100,Blue,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Xin Zhao,Diana,Gwen,Camille,Tryndamere,2338,0,13,25,31,13,25,0.0,0.0,0.0,0.0,0.0,,,,0.3336,0.9752,0.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,10.0,1.0,1.0,7.0,3.0,0.0,2.0,95135.0,2441.4457,,2919.8802,2840.9666,179.0,4.5937,56.0,1.4371,75.0,339.0,8.6997,67312.0,42086.0,1080.0513,,63725.0,-0.0667425,,1197.0,236.0,,,36.775,15356.0,18007.0,340.0,16185.0,19120.0,334.0,-829.0,-1113.0,6.0,1.0,2.0,4.0,4.0,4.0,1.0,24539.0,28873.0,544.0,24704.0,30068.0,545.0,-165.0,-1195.0,-1.0,1.0,2.0,5.0,5.0,5.0,1.0
ESPORTSTMNT01_2731682,complete,,CBLOL,2022,Split 1,0,2022-02-26 17:22:00,1.0,12.04,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Zeri,Twisted Fate,Hecarim,Viego,Syndra,2338,1,25,13,57,25,13,2.0,1.0,0.0,0.0,1.0,,,,0.6416,0.9752,1.0,5.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,6.0,0.0,0.0,3.0,7.0,2.0,0.0,87954.0,2257.16,,3365.9795,4070.1711,133.0,3.4132,78.0,2.0017,57.0,324.0,8.3148,75772.0,50546.0,1297.16,,68125.0,0.0667425,,1243.0,209.0,,,37.2626,16185.0,19120.0,334.0,15356.0,18007.0,340.0,829.0,1113.0,-6.0,4.0,4.0,1.0,1.0,2.0,4.0,24704.0,30068.0,545.0,24539.0,28873.0,544.0,165.0,1195.0,1.0,5.0,5.0,1.0,1.0,2.0,5.0
ESPORTSTMNT01_2731711,complete,,CBLOL,2022,Split 1,0,2022-02-26 18:06:44,1.0,12.04,100,Blue,team,,,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,,Renekton,Twisted Fate,Gwen,Jax,Vex,1518,1,17,11,37,17,11,0.0,0.0,0.0,0.0,1.0,,,,0.6719,1.1067,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,5.0,4.0,1.0,0.0,50113.0,1980.751,,2497.747,2365.9289,88.0,3.4783,34.0,1.3439,46.0,190.0,7.5099,51733.0,34871.0,1378.3004,,49060.0,0.178387,,655.0,217.0,,,34.4664,15993.0,16440.0,283.0,15494.0,17201.0,310.0,499.0,-761.0,-27.0,4.0,9.0,3.0,3.0,6.0,4.0,27199.0,29628.0,505.0,24258.0,27143.0,485.0,2941.0,2485.0,20.0,7.0,12.0,5.0,5.0,11.0,7.0
ESPORTSTMNT01_2731711,complete,,CBLOL,2022,Split 1,0,2022-02-26 18:06:44,1.0,12.04,200,Red,team,,,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,,Zeri,Caitlyn,Ryze,Akali,Hecarim,1518,0,11,17,30,11,17,2.0,0.0,0.0,0.0,0.0,,,,0.4348,1.1067,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,4.0,5.0,0.0,1.0,41127.0,1625.5731,,2593.3597,2001.8577,70.0,2.7668,23.0,0.9091,29.0,125.0,4.9407,41866.0,25004.0,988.3004,,41025.0,-0.178387,,611.0,124.0,,,29.0514,15494.0,17201.0,310.0,15993.0,16440.0,283.0,-499.0,761.0,27.0,3.0,6.0,4.0,4.0,9.0,3.0,24258.0,27143.0,485.0,27199.0,29628.0,505.0,-2941.0,-2485.0,-20.0,5.0,11.0,7.0,7.0,12.0,5.0
ESPORTSTMNT01_2731745,complete,,CBLOL,2022,Split 1,0,2022-02-26 19:17:05,1.0,12.04,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Caitlyn,Gwen,Twisted Fate,Leona,Zoe,1685,0,6,19,7,6,19,0.0,0.0,0.0,0.0,1.0,,,,0.2136,0.8902,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,44405.0,1581.1869,,2931.3472,2022.3027,93.0,3.3116,35.0,1.2463,42.0,182.0,6.4807,44278.0,25712.0,915.5608,,40968.0,-0.255716,,779.0,153.0,,,33.1869,15831.0,18375.0,321.0,17140.0,18931.0,346.0,-1309.0,-556.0,-25.0,3.0,3.0,3.0,3.0,3.0,3.0,24399.0,29134.0,500.0,27819.0,31297.0,533.0,-3420.0,-2163.0,-33.0,5.0,6.0,7.0,7.0,10.0,5.0
ESPORTSTMNT01_2731745,complete,,CBLOL,2022,Split 1,0,2022-02-26 19:17:05,1.0,12.04,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Lee Sin,Yuumi,Hecarim,Jarvan IV,Vex,1685,1,19,6,46,19,6,3.0,1.0,0.0,0.0,0.0,,,,0.6766,0.8902,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,5.0,4.0,2.0,0.0,62289.0,2218.0059,,2654.2433,2240.9377,100.0,3.5608,43.0,1.5312,42.0,211.0,7.5134,57918.0,39352.0,1401.2582,,52980.0,0.255716,,797.0,197.0,,,35.3947,17140.0,18931.0,346.0,15831.0,18375.0,321.0,1309.0,556.0,25.0,3.0,3.0,3.0,3.0,3.0,3.0,27819.0,31297.0,533.0,24399.0,29134.0,500.0,3420.0,2163.0,33.0,7.0,10.0,5.0,5.0,6.0,7.0
ESPORTSTMNT01_2731791,complete,,CBLOL,2022,Split 1,0,2022-02-26 20:21:45,1.0,12.04,100,Blue,team,,,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,,Gwen,Hecarim,Twisted Fate,Syndra,Veigar,1889,1,15,13,38,15,13,0.0,0.0,0.0,0.0,1.0,,,,0.4764,0.8894,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,58364.0,1853.8062,,2785.8232,2367.8242,100.0,3.1763,53.0,1.6834,53.0,235.0,7.4643,57743.0,37099.0,1178.3695,,53585.0,0.191952,,799.0,229.0,,,32.6522,15297.0,17933.0,326.0,15405.0,17738.0,321.0,-108.0,195.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,23926.0,28831.0,512.0,24153.0,28846.0,507.0,-227.0,-15.0,5.0,3.0,6.0,5.0,5.0,9.0,3.0
ESPORTSTMNT01_2731791,complete,,CBLOL,2022,Split 1,0,2022-02-26 20:21:45,1.0,12.04,200,Red,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,Vex,Zeri,Jinx,Tryndamere,Irelia,1889,0,13,15,28,13,15,2.0,1.0,0.0,0.0,0.0,,,,0.4129,0.8894,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,0.0,4.0,2.0,0.0,1.0,55852.0,1774.018,,2464.0656,2007.7607,118.0,3.748,53.0,1.6834,39.0,256.0,8.1313,50592.0,29948.0,951.2335,,44200.0,-0.191952,,783.0,159.0,,,29.9206,15405.0,17738.0,321.0,15297.0,17933.0,326.0,108.0,-195.0,-5.0,2.0,2.0,2.0,2.0,4.0,2.0,24153.0,28846.0,507.0,23926.0,28831.0,512.0,227.0,15.0,-5.0,5.0,9.0,3.0,3.0,6.0,5.0
ESPORTSTMNT01_2742201,complete,,CBLOL,2022,Split 1,0,2022-02-27 16:18:31,1.0,12.04,100,Blue,team,,,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,,Graves,Caitlyn,Twisted Fate,Camille,Leona,2156,1,14,9,42,14,9,2.0,0.0,0.0,0.0,0.0,,,,0.3896,0.6401,1.0,4.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,3.0,6.0,2.0,0.0,81232.0,2260.6308,,2105.0093,2173.8868,144.0,4.0074,75.0,2.0872,53.0,267.0,7.4304,66215.0,42845.0,1192.3469,,61120.0,0.0597329,,944.0,209.0,,,32.0872,14442.0,16882.0,300.0,15432.0,17757.0,319.0,-990.0,-875.0,-19.0,1.0,0.0,2.0,2.0,4.0,1.0,23336.0,28977.0,508.0,23492.0,28037.0,495.0,-156.0,940.0,13.0,2.0,2.0,3.0,3.0,5.0,2.0
ESPORTSTMNT01_2742201,complete,,CBLOL,2022,Split 1,0,2022-02-27 16:18:31,1.0,12.04,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Gwen,Zeri,Syndra,Thresh,Tahm Kench,2156,0,9,14,20,9,14,1.0,0.0,0.0,0.0,1.0,,,,0.2505,0.6401,0.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,1.0,1.0,6.0,3.0,0.0,2.0,50699.0,1410.9184,,2897.3655,3448.1633,146.0,4.0631,67.0,1.8646,55.0,325.0,9.0445,58860.0,35490.0,987.6623,,57575.0,-0.0597329,,890.0,220.0,,,30.8905,15432.0,17757.0,319.0,14442.0,16882.0,300.0,990.0,875.0,19.0,2.0,4.0,1.0,1.0,0.0,2.0,23492.0,28037.0,495.0,23336.0,28977.0,508.0,156.0,-940.0,-13.0,3.0,5.0,2.0,2.0,2.0,3.0
ESPORTSTMNT01_2742246,complete,,CBLOL,2022,Split 1,0,2022-02-27 17:07:10,1.0,12.04,100,Blue,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,Xin Zhao,Vex,Ryze,Sylas,Tryndamere,1748,0,17,16,46,17,16,3.0,0.0,0.0,0.0,0.0,,,,0.5835,1.1327,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,6.0,7.0,0.0,3.0,56519.0,1940.0114,,2666.9108,2790.5835,101.0,3.4668,33.0,1.1327,40.0,197.0,6.762,53287.0,34083.0,1169.897,,51925.0,-0.0370104,,733.0,142.0,,,30.0343,15639.0,17642.0,303.0,15871.0,19016.0,350.0,-232.0,-1374.0,-47.0,3.0,7.0,1.0,1.0,1.0,3.0,26199.0,28642.0,481.0,25239.0,29682.0,532.0,960.0,-1040.0,-51.0,7.0,22.0,3.0,3.0,6.0,7.0
ESPORTSTMNT01_2742246,complete,,CBLOL,2022,Split 1,0,2022-02-27 17:07:10,1.0,12.04,200,Red,team,,,FURIA,oe:team:40084525160457267265923de195e09,,Twisted Fate,Gwen,Lee Sin,Syndra,LeBlanc,1748,1,16,17,44,16,17,3.0,0.0,0.0,0.0,1.0,,,,0.5492,1.1327,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,5.0,1.0,1.0,7.0,6.0,3.0,0.0,56586.0,1942.3112,,2799.1991,2130.7895,104.0,3.5698,46.0,1.5789,51.0,251.0,8.6156,58052.0,38848.0,1333.4554,,53883.0,0.0370104,,762.0,196.0,,,32.8833,15871.0,19016.0,350.0,15639.0,17642.0,303.0,232.0,1374.0,47.0,1.0,1.0,3.0,3.0,7.0,1.0,25239.0,29682.0,532.0,26199.0,28642.0,481.0,-960.0,1040.0,51.0,3.0,6.0,7.0,7.0,22.0,3.0
ESPORTSTMNT01_2742333,complete,,CBLOL,2022,Split 1,0,2022-02-27 18:28:04,1.0,12.04,100,Blue,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Vex,Xin Zhao,Aphelios,Alistar,Viego,1409,1,23,5,58,23,5,2.0,0.0,0.0,0.0,1.0,,,,0.9794,1.1923,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,59324.0,2526.2172,,2230.0923,2119.6309,76.0,3.2363,26.0,1.1072,31.0,162.0,6.8985,47881.0,32130.0,1368.2044,,40008.0,0.154356,,643.0,132.0,,,33.0021,17270.0,18994.0,330.0,15328.0,17960.0,333.0,1942.0,1034.0,-3.0,6.0,15.0,2.0,2.0,5.0,6.0,28192.0,31609.0,532.0,22532.0,27496.0,497.0,5660.0,4113.0,35.0,11.0,22.0,3.0,3.0,6.0,11.0
ESPORTSTMNT01_2742333,complete,,CBLOL,2022,Split 1,0,2022-02-27 18:28:04,1.0,12.04,200,Red,team,,,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,,Caitlyn,Jayce,Jinx,Syndra,Zoe,1409,0,5,23,10,5,23,0.0,0.0,0.0,0.0,0.0,,,,0.2129,1.1923,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,34003.0,1447.9631,,3193.4564,2384.4145,66.0,2.8105,24.0,1.022,33.0,138.0,5.8765,35004.0,19253.0,819.8581,,34275.0,-0.154356,,596.0,124.0,,,30.66,15328.0,17960.0,333.0,17270.0,18994.0,330.0,-1942.0,-1034.0,3.0,2.0,5.0,6.0,6.0,15.0,2.0,22532.0,27496.0,497.0,28192.0,31609.0,532.0,-5660.0,-4113.0,-35.0,3.0,6.0,11.0,11.0,22.0,3.0
ESPORTSTMNT01_2742361,complete,,CBLOL,2022,Split 1,0,2022-02-27 19:05:31,1.0,12.04,100,Blue,team,,,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,,Gwen,Jinx,Leona,Tryndamere,Ahri,2215,0,12,16,28,12,16,1.0,0.0,0.0,0.0,0.0,,,,0.3251,0.7585,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,1.0,1.0,7.0,2.0,0.0,2.0,71027.0,1923.9819,,2841.9142,2237.6885,113.0,3.0609,54.0,1.4628,53.0,288.0,7.8014,60314.0,36346.0,984.5418,,57360.0,-0.0201061,,840.0,215.0,,,28.5779,15114.0,18101.0,309.0,14260.0,16947.0,286.0,854.0,1154.0,23.0,1.0,3.0,1.0,1.0,4.0,1.0,24172.0,28340.0,479.0,22461.0,27825.0,462.0,1711.0,515.0,17.0,2.0,5.0,3.0,3.0,7.0,2.0
ESPORTSTMNT01_2742361,complete,,CBLOL,2022,Split 1,0,2022-02-27 19:05:31,1.0,12.04,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Twisted Fate,Zeri,Ryze,Orianna,Syndra,2215,1,16,12,31,16,12,0.0,0.0,0.0,0.0,1.0,,,,0.4334,0.7585,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,2.0,7.0,2.0,0.0,77873.0,2109.4266,,2859.7381,2511.9278,125.0,3.386,45.0,1.219,67.0,255.0,6.9074,66211.0,42243.0,1144.2799,,58525.0,0.0201061,,905.0,209.0,,,30.1761,14260.0,16947.0,286.0,15114.0,18101.0,309.0,-854.0,-1154.0,-23.0,1.0,4.0,1.0,1.0,3.0,1.0,22461.0,27825.0,462.0,24172.0,28340.0,479.0,-1711.0,-515.0,-17.0,3.0,7.0,2.0,2.0,5.0,3.0
